,id,label_1,label_2,label_3,label_4,label_5,label_6,count_6,count_5,count_4,count_3,count_2,count_1,average
17423,VirusShare_397458a38a66962012d85ac4b333fb60,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17430,VirusShare_69c1507ba4087045ade6a67290b12c28,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17453,VirusShare_6130b248025c5612639ca1cbb7ad976c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17454,VirusShare_3601d2daee65c1a00b5d1b0de7aadad9,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17455,VirusShare_9f27be4142884fd4c33a77a9b972e8e0,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17466,VirusShare_9f1517fc0a5a8778d600b4903d11fc6c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17475,VirusShare_bb9e488d6c4258b622c0c98b141cf97d,3,0,2,0,0,3,0,0,0,0,4,0,6.134
17476,VirusShare_22877d468776073606be69679b441eb5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17491,VirusShare_837448b51576d99c75631ecb3032e99d,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17500,VirusShare_7cd37fe119d76f851b45c562745fa6cb,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17508,VirusShare_293fec83e71992697c5a60ac1014706d,1,1,2,0,1,3,0,0,0,0,4,0,6.134
17514,VirusShare_6902866c71e8bb6ee35fdeb6fd9235b3,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17521,VirusShare_0d9a023c302fa7a1a9bef357be675534,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17525,VirusShare_4aec8a89c6aebda48f2cdee011b463b9,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17527,VirusShare_16c4ec261c5b2810b8b9e5f66c5d7f75,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17542,VirusShare_792d45503efd0671b7040160a20bc313,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17546,VirusShare_fbbc470f2ecc348789d4f5c1912db97e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17550,VirusShare_1abc630fa6cdcfcd233d613ff0042881,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17555,VirusShare_e204acb40d893d25348912a5e073bd82,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17575,VirusShare_97936ee075b514a8f04d4b72912aa8d7,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17580,VirusShare_740e36a54e4a005b943fbd4b40a60b71,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17583,VirusShare_abc64eb298f0db1dd32b9c2cd4225c99,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17588,VirusShare_390f73a69b986ee636e73bc23bd8938c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17595,VirusShare_4ec6a0d6da8c3ca7c87e3455ef49b2c0,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17612,VirusShare_60395e349725f4cc2e352a784cb72e8d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17622,VirusShare_74882225510dc56c2f4b39f56d85a7d3,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17638,VirusShare_75310dec4a480dc3fe56c64886be5dfe,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17642,VirusShare_b61566871ca19db7f5200d786be13c07,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17656,VirusShare_4b91345d8ea760870bd9132698299254,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17659,VirusShare_0004c896e1acdddc857aa39b6f973148,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17664,VirusShare_12e02abc5cf0d20a01fb4b96f38a145f,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17666,VirusShare_f016ae3fbcbaf0d94d47babc435cc3ad,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17669,VirusShare_5f99cc98e32514eaa019c4e68fa12920,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17672,VirusShare_66cd052f149e6e04f4a4bfd773eab1fe,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17676,VirusShare_0c50a97bfbeeb415b2cfb61de7a2eb8c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17682,VirusShare_8747dc1c957bd96cc6cb7f97751f9d66,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17715,VirusShare_3e7289fa18a67d83e1ec1c5473bae88e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17750,VirusShare_0d46225d6f9c4eb8bdfc5b93c53aaeb2,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17770,VirusShare_10f332b537cf08182b5c8a75f8e1e47a,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17772,VirusShare_3468bd103f97a19fe2e9bdd24da69dba,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17795,VirusShare_4e1fbb98489b71721e217b3ea1f019ad,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17796,VirusShare_d845033e106b3e9d275e8cba1f21ce3e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17810,VirusShare_07723615c549050f81a9552046b1b173,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17819,VirusShare_d54f8c65248323d52b2861969e36d71b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17822,VirusShare_777007b63bbc3d95fc66b4549f2b6443,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17836,VirusShare_473d699c551445194446eb88d12f88fd,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17859,VirusShare_702290b166cab5c19d02fd2036657ae0,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17865,VirusShare_1f99d30a0ba3a119bd500c705c5f9669,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17867,VirusShare_955a59c7de039ecf9a935cf0341d8dd1,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17873,VirusShare_44df02aafc70256ea2ae93b71e0d00c6,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17891,VirusShare_bc1ba14fb8ee07e1ba00f38b1ad62174,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17893,VirusShare_f0a2800c84d474213bd40f53fb2a9c44,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17895,VirusShare_538a6a50e1b1a9943943ff8677d850e5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17903,VirusShare_9d7596343d0cd62f917778f453d9f1e1,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17907,VirusShare_34a4620a6bf801ef924980e9d84fe311,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17921,VirusShare_0606df473b82bb41dcddf850dbd1b3c4,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17922,VirusShare_edfa138b3fc8484f2f4dd7d8a64afcd4,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17941,VirusShare_ba87532a3a6fba7d968e5e300888474d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17942,VirusShare_4a50d3fa6dd104918dea30046ebaa60c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17946,VirusShare_a56954cd7226d9a99ea75640789bd285,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17952,VirusShare_c0a24011b6885c070928708d8d9d2b5b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17957,VirusShare_537578643e747f6a8a9cae0c844b06f6,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17958,VirusShare_e28ab80021742a0a6dda7a088fe18771,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17960,VirusShare_3e49027bc1f85f556a2c411bdb7d812b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17961,VirusShare_c1703d05079a782d999be802c37308bd,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17962,VirusShare_36faf416d88fee092dc4db5828d5be4c,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17963,VirusShare_4a2cb8184e3be983b6f3af527aa31bd9,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17965,VirusShare_090e0edca5f8669e8c60f5d1d94f9fef,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17969,VirusShare_1bfd7649530b1c92e84937ebe9c4919f,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17990,VirusShare_a36f6698d0e9e7cc8edfd9745db724c1,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17995,VirusShare_2734db9ae13f15953f195af185c41b68,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18022,VirusShare_9e8e488787d94cdab312c825e23f0ed5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18037,VirusShare_9d591bd9096f4799d5d24a827c7069e7,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18040,VirusShare_b1bdfb9dcb289a737fc925fc5e86e373,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18054,VirusShare_cdb31938a3cb39ca00134a0cf2884cf9,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18076,VirusShare_04fe382bafbf880ef13067213d7cb41c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18088,VirusShare_686db3db65704126597e54d66d61e95a,3,0,1,0,1,3,0,0,0,0,4,0,6.134
18090,VirusShare_ab38ee058d6d9fd7aa804fc29b6fc3a9,3,0,1,0,1,3,0,0,0,0,4,0,6.134
18091,VirusShare_ff2e5ee4cb68b8a0010d622d95fd35fc,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18100,VirusShare_aba8bd542285dbdf4a39d1a33ddfd31b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18104,VirusShare_9b9c3c5ee16c2897e46bd15be038dcc5,3,0,1,0,1,3,0,0,0,0,4,0,6.134
18140,VirusShare_4c636c1746f5c163a4bb82542351d2a8,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18154,VirusShare_f79c0e1fc67569af6378bbdfdd5da216,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18159,VirusShare_f172841a672a789d66ff3bdee899f20c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18167,VirusShare_c92bccae69b7afb1c8520dcaefde5e31,3,0,1,0,1,3,0,0,0,0,4,0,6.134
18170,VirusShare_421577e0a7cda1a9ebcd8f4a38497866,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18180,VirusShare_b3c1baf377135f611317b0f7645a20b5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18183,VirusShare_4e27e78b79dd86ec567f1b482dc80bad,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18212,VirusShare_e2e569bd0375c3519f6b736cdddfa9d2,2,0,2,0,1,3,0,0,0,0,4,0,6.134
18227,VirusShare_e7cba1db2183e092ca643555a326984c,3,0,1,0,1,3,0,0,0,0,4,0,6.134
18238,VirusShare_ee5354123e7808f99aa3149a6bd36278,2,0,2,0,1,3,0,0,0,0,4,0,6.134
